65,-220018.61,-479310.94,854.70,3.00,0.00,3.00,87.79,0.00,0.00
66,0.00,5735.00,0.00,0.00,0.00,92992.00,18.80,8.00,87.00
67,0.00,0.00,0.00,5735.00,0.00,5735.00,241.43,0.00,0.00
68,0.00,0.00,0.00,5735.00,119.28,3.00,87.94,0.00,0.00
69,-220018.55,-479310.72,824.80,3.00,130.03,3.00,87.79,0.00,0.00
70,-220016.52,-479312.59,856.70,3.00,131.26,3.00,88.32,0.00,0.00
71,-220016.36,-479312.63,857.60,3.00,141.59,3.00,88.25,0.00,0.00
72,-220017.19,-479311.91,857.60,3.00,141.83,3.00,88.03,0.00,0.00
73,-220017.95,-479311.38,852.50,3.00,141.83,3.00,87.89,0.00,0.00
74,-220017.75,-479311.59,863.60,3.00,141.83,3.00,88.02,0.00,0.00
75,0.00,5735.00,0.00,0.00,0.00,92978.00,19.70,8.00,87.00
76,0.00,0.00,0.00,5735.00,0.00,5735.00,241.43,0.00,0.00
77,0.00,0.00,0.00,5735.00,0.00,3.00,88.29,0.00,0.00
78,-220016.25,-479312.56,903.60,3.00,0.00,3.00,88.20,0.00,0.00
79,-220016.88,-479312.72,883.50,3.00,0.00,3.00,88.15,0.00,0.00
80,-220017.13,-479312.59,886.80,3.00,0.00,3.00,88.14,0.00,0.00
81,-220017.02,-479312.44,886.00,3.00,0.00,3.00,88.14,0.00,0.00
82,-220016.94,-479312.41,887.50,3.00,0.00,3.00,88.14,0.00,0.00
83,-220017.08,-479312.13,886.70,3.00,0.00,3.00,88.10,0.00,0.00
84,-220017.14,-479312.06,884.90,3.00,0.00,3.00,88.11,0.00,0.00
85,-220017.00,-479312.06,886.50,3.00,0.00,3.00,88.13,0.00,0.00
86,-220017.11,-479312.06,885.20,3.00,0.00,3.00,88.13,0.00,0.00
87,-220016.94,-479312.25,888.80,3.00,0.00,3.00,88.15,0.00,0.00
88,-220017.14,-479312.09,884.80,3.00,0.00,3.00,88.09,0.00,0.00
89,-220017.13,-479312.22,880.30,3.00,0.00,3.00,88.15,0.00,0.00
90,-220016.70,-479312.66,887.70,3.00,0.00,3.00,88.26,0.00,0.00
91,-220015.84,-479313.31,900.40,3.00,0.00,3.00,88.47,0.00,0.00
92,-220015.09,-479313.78,906.00,3.00,0.00,3.00,88.58,0.00,0.00
93,-220015.09,-479313.69,901.10,3.00,0.00,3.00,88.53,0.00,0.00
94,-220015.84,-479313.31,892.50,3.00,0.00,3.00,88.35,0.00,0.00
95,-220016.42,-479312.81,886.50,3.00,0.00,3.00,88.25,0.00,0.00
96,-220016.75,-479312.59,874.70,3.00,0.00,3.00,88.16,0.00,0.00
97,-220017.02,-479312.31,866.80,3.00,0.00,3.00,88.13,0.00,0.00
98,-220017.22,-479312.19,862.70,3.00,0.00,3.00,88.09,0.00,0.00
99,-220017.48,-479311.97,856.40,3.00,0.00,3.00,88.02,0.00,0.00
100,-220017.53,-479312.06,854.80,3.00,0.00,3.00,88.01,0.00,0.00
101,-220017.69,-479311.94,852.10,3.00,0.00,3.00,88.00,0.00,0.00
102,-220017.78,-479311.94,849.90,3.00,0.00,3.00,88.01,0.00,0.00
103,-220017.13,-479312.59,860.10,3.00,0.00,3.00,88.09,0.00,0.00
104,-220017.39,-479312.25,859.70,3.00,0.00,3.00,88.06,0.00,0.00
105,-220017.64,-479312.06,858.90,3.00,240819.00,3.00,88.01,0.00,0.00
106,-220017.92,-479311.84,858.00,3.00,240819.00,3.00,87.90,0.00,0.00
107,-220018.52,-479311.50,854.60,3.00,133.29,3.00,87.81,0.00,0.00
108,-220018.47,-479311.59,853.70,3.00,133.29,3.00,87.86,0.00,0.00
109,-220017.97,-479312.28,866.10,3.00,133.29,3.00,87.99,0.00,0.00
110,-220017.58,-479312.63,873.80,3.00,133.29,3.00,88.04,0.00,0.00
111,-220017.34,-479312.84,882.60,3.00,0.00,3.00,88.09,0.00,0.00
112,-220016.97,-479313.16,891.20,3.00,0.00,3.00,88.19,0.00,0.00
113,-220016.59,-479313.47,900.60,3.00,0.00,3.00,88.23,0.00,0.00
114,-220016.61,-479313.44,907.80,3.00,0.00,3.00,88.23,0.00,0.00
115,-220016.66,-479313.44,907.30,3.00,240819.00,3.00,88.23,0.00,0.00
116,-220016.61,-479313.59,910.30,3.00,240819.00,3.00,88.25,0.00,0.00
117,-220016.53,-479313.63,909.30,3.00,240819.00,3.00,88.24,0.00,0.00
118,-220016.66,-479313.53,907.80,3.00,240819.00,3.00,88.24,0.00,0.00
119,-220016.45,-479313.53,903.90,3.00,240819.00,3.00,88.27,0.00,0.00
120,-220016.59,-479313.13,902.60,3.00,240819.00,3.00,88.22,0.00,0.00
121,-220016.78,-479312.78,900.40,3.00,240819.00,3.00,88.21,0.00,0.00
122,-220016.88,-479312.47,895.40,3.00,0.00,3.00,88.16,0.00,0.00
123,-220017.09,-479312.09,886.20,3.00,0.00,3.00,88.09,0.00,0.00
124,-220017.30,-479312.19,879.40,3.00,0.00,3.00,88.09,0.00,0.00
125,-220017.31,-479312.22,874.20,3.00,0.00,3.00,88.07,0.00,0.00
126,-220017.70,-479311.94,868.90,3.00,0.00,3.00,87.98,0.00,0.00
127,-220017.69,-479311.97,866.50,3.00,240819.00,3.00,87.98,0.00,0.00
128,-220017.66,-479312.13,867.90,3.00,240819.00,3.00,88.00,0.00,0.00
129,-220017.69,-479312.03,863.90,3.00,240819.00,3.00,88.02,0.00,0.00
130,-220017.30,-479312.09,868.60,3.00,240819.00,3.00,88.08,0.00,0.00
131,-220016.94,-479312.63,871.30,3.00,240819.00,3.00,88.17,0.00,0.00
132,-220017.11,-479312.50,872.50,3.00,240819.00,3.00,88.12,0.00,0.00
133,-220017.09,-479312.41,870.30,3.00,240819.00,3.00,88.12,0.00,0.00
134,-220017.27,-479312.31,868.60,3.00,240819.00,3.00,88.08,0.00,0.00
135,-220017.34,-479312.41,868.70,3.00,240819.00,3.00,88.08,0.00,0.00
136,-220017.28,-479312.44,867.80,3.00,240819.00,3.00,88.11,0.00,0.00
137,-220017.25,-479312.31,864.40,3.00,240819.00,3.00,88.08,0.00,0.00
138,-220017.30,-479312.41,862.00,3.00,240819.00,3.00,88.08,0.00,0.00
139,-220017.44,-479312.31,860.20,3.00,240819.00,3.00,88.06,0.00,0.00
140,-220017.44,-479312.22,857.50,3.00,240819.00,3.00,88.05,0.00,0.00
141,-220017.52,-479312.28,858.70,3.00,240819.00,3.00,88.03,0.00,0.00
142,-220017.30,-479312.47,860.60,3.00,240819.00,3.00,88.05,0.00,0.00
143,-220017.22,-479312.63,863.90,3.00,240819.00,3.00,88.11,0.00,0.00
144,-220017.22,-479312.50,861.30,3.00,240819.00,3.00,88.12,0.00,0.00
145,-220017.20,-479312.41,860.00,3.00,240819.00,3.00,88.08,0.00,0.00
146,-220017.80,-479312.09,858.60,3.00,240819.00,3.00,87.97,0.00,0.00
147,-220017.98,-479311.91,857.40,3.00,240819.00,3.00,87.93,0.00,0.00
148,-220018.06,-479311.75,854.90,3.00,240819.00,3.00,87.90,0.00,0.00
149,-220017.89,-479312.03,859.10,3.00,0.00,3.00,87.95,0.00,0.00
150,-220018.00,-479311.72,855.10,3.00,0.00,3.00,87.92,0.00,0.00
151,-220017.83,-479311.84,855.10,3.00,240819.00,3.00,88.03,0.00,0.00
152,-220017.39,-479312.22,860.80,3.00,0.00,3.00,88.03,0.00,0.00
153,-220017.42,-479312.19,860.30,3.00,0.00,3.00,88.08,0.00,0.00
154,-220017.45,-479312.19,857.20,3.00,33.85,3.00,88.06,0.00,0.00
155,-220017.52,-479312.22,853.10,3.00,33.85,3.00,88.03,0.00,0.00
156,-220017.70,-479312.13,854.20,3.00,33.85,3.00,88.01,0.00,0.00
157,-220017.75,-479312.03,855.00,3.00,33.85,3.00,87.96,0.00,0.00
158,-220017.80,-479311.84,851.70,3.00,33.85,3.00,87.97,0.00,0.00
159,-220017.75,-479311.59,848.20,3.00,33.85,3.00,87.98,0.00,0.00
160,-220017.70,-479311.56,854.30,3.00,0.00,3.00,87.98,0.00,0.00
161,-220017.75,-479311.28,852.70,3.00,0.00,3.00,88.00,0.00,0.00
162,-220017.70,-479311.38,855.30,3.00,0.00,3.00,87.99,0.00,0.00
163,-220017.58,-479311.44,854.40,3.00,0.00,3.00,88.02,0.00,0.00
164,-220017.44,-479311.63,853.90,3.00,0.00,3.00,88.03,0.00,0.00
165,-220017.53,-479311.50,850.20,3.00,0.00,3.00,88.03,0.00,0.00
166,-220017.52,-479311.59,849.40,3.00,0.00,3.00,88.02,0.00,0.00
167,-220017.58,-479311.53,845.60,3.00,0.00,3.00,88.02,0.00,0.00
168,-220017.63,-479311.56,843.00,3.00,0.00,3.00,88.00,0.00,0.00
169,-220017.63,-479311.56,842.10,3.00,0.00,3.00,88.02,0.00,0.00
170,-220017.52,-479311.63,844.50,3.00,0.00,3.00,88.04,0.00,0.00
171,-220017.63,-479311.72,846.10,3.00,0.00,3.00,88.00,0.00,0.00
172,-220017.61,-479311.69,845.60,3.00,0.00,3.00,87.99,0.00,0.00
173,-220017.61,-479311.63,846.60,3.00,0.00,3.00,88.02,0.00,0.00
174,-220017.61,-479311.50,846.90,3.00,0.00,3.00,88.00,0.00,0.00
175,-220017.58,-479311.34,851.90,3.00,0.00,3.00,88.01,0.00,0.00
176,-220017.64,-479311.19,853.40,3.00,0.00,3.00,88.01,0.00,0.00
177,-220017.80,-479311.09,854.40,3.00,0.00,3.00,87.98,0.00,0.00
178,-220017.70,-479311.25,854.00,3.00,0.00,3.00,87.97,0.00,0.00
179,-220017.97,-479311.16,852.20,3.00,0.00,3.00,87.94,0.00,0.00
180,-220018.03,-479311.28,847.20,3.00,0.00,3.00,87.92,0.00,0.00
181,-220018.00,-479311.28,847.90,3.00,0.00,3.00,87.92,0.00,0.00
182,-220018.06,-479311.28,846.00,3.00,0.00,3.00,87.89,0.00,0.00
183,-220018.31,-479311.09,841.60,3.00,0.00,3.00,87.86,0.00,0.00
184,-220018.25,-479311.19,841.40,3.00,0.00,3.00,87.87,0.00,0.00
185,-220018.00,-479311.53,844.70,3.00,240819.00,3.00,87.94,0.00,0.00
186,-220017.86,-479311.56,848.20,3.00,0.00,3.00,87.97,0.00,0.00
187,-220017.64,-479311.78,852.80,3.00,0.00,3.00,88.01,0.00,0.00
188,-220017.63,-479311.84,854.20,3.00,0.00,3.00,88.01,0.00,0.00
189,-220017.70,-479311.72,852.40,3.00,0.00,3.00,87.99,0.00,0.00
190,-220017.86,-479311.53,851.20,3.00,0.00,3.00,87.95,0.00,0.00
191,-220017.72,-479311.53,848.70,3.00,0.00,3.00,87.98,0.00,0.00
192,-220017.78,-479311.72,849.60,3.00,240819.00,3.00,87.97,0.00,0.00
193,-220017.89,-479311.78,849.40,3.00,0.00,3.00,87.95,0.00,0.00
194,-220017.89,-479312.13,851.00,3.00,0.00,3.00,87.98,0.00,0.00
195,-220017.80,-479312.28,851.30,3.00,0.00,3.00,87.98,0.00,0.00
196,-220017.91,-479312.09,847.10,3.00,0.00,3.00,87.95,0.00,0.00
197,-220017.81,-479311.94,844.40,3.00,0.00,3.00,87.98,0.00,0.00
198,-220017.83,-479311.75,841.00,3.00,0.00,3.00,87.96,0.00,0.00
199,-220017.75,-479311.75,840.30,3.00,0.00,3.00,87.98,0.00,0.00
200,-220017.83,-479311.56,838.90,3.00,0.00,3.00,87.94,0.00,0.00
201,-220018.00,-479311.41,840.50,3.00,0.00,3.00,87.90,0.00,0.00
202,-220018.17,-479311.28,839.80,3.00,240819.00,3.00,87.90,0.00,0.00
203,-220018.17,-479311.28,840.10,3.00,240819.00,3.00,87.87,0.00,0.00
204,-220018.42,-479311.06,839.20,3.00,240819.00,3.00,87.81,0.00,0.00
205,-220018.56,-479310.91,836.90,3.00,240819.00,3.00,87.83,0.00,0.00
206,-220018.34,-479311.03,837.50,3.00,240819.00,3.00,87.90,0.00,0.00
207,-220018.27,-479311.00,840.60,3.00,240819.00,3.00,87.86,0.00,0.00
208,-220018.25,-479310.91,841.30,3.00,240819.00,3.00,87.88,0.00,0.00
209,-220018.22,-479310.94,839.80,3.00,240819.00,3.00,87.86,0.00,0.00
210,-220018.44,-479310.69,838.30,3.00,240819.00,3.00,87.83,0.00,0.00
211,-220018.34,-479310.72,837.50,3.00,240819.00,3.00,87.86,0.00,0.00
212,-220018.22,-479311.03,839.10,3.00,240819.00,3.00,87.89,0.00,0.00
213,-220017.91,-479311.09,840.90,3.00,240819.00,3.00,87.94,0.00,0.00
214,-220018.38,-479311.03,841.30,3.00,0.00,3.00,87.85,0.00,0.00
215,-220018.20,-479311.38,843.70,3.00,264.89,3.00,87.86,0.00,0.00
216,-220018.30,-479311.50,844.90,3.00,264.89,3.00,87.89,0.00,0.00
217,-220017.97,-479311.53,846.70,3.00,0.00,3.00,87.97,0.00,0.00
218,-220017.89,-479311.56,847.20,3.00,0.00,3.00,87.93,0.00,0.00
219,-220017.91,-479311.50,846.00,3.00,0.00,3.00,87.94,0.00,0.00
220,-220017.80,-479311.41,846.70,3.00,0.00,3.00,87.96,0.00,0.00
221,-220017.78,-479311.38,848.20,3.00,0.00,3.00,87.99,0.00,0.00
222,-220017.61,-479311.38,848.30,3.00,0.00,3.00,88.00,0.00,0.00
223,-220017.95,-479311.22,846.40,3.00,0.00,3.00,87.94,0.00,0.00
224,-220017.97,-479311.19,847.40,3.00,0.00,3.00,87.93,0.00,0.00
225,-220017.69,-479311.59,852.30,3.00,0.00,3.00,88.03,0.00,0.00
226,-220017.63,-479311.94,851.80,3.00,0.00,3.00,88.03,0.00,0.00
227,-220017.52,-479312.41,855.80,3.00,0.00,3.00,88.03,0.00,0.00
228,-220017.53,-479312.44,856.20,3.00,0.00,3.00,88.04,0.00,0.00
229,-220017.39,-479312.50,855.60,3.00,0.00,3.00,88.07,0.00,0.00
230,-220017.38,-479312.44,855.10,3.00,0.00,3.00,88.05,0.00,0.00
231,-220017.53,-479312.28,854.30,3.00,0.00,3.00,88.03,0.00,0.00
232,-220017.64,-479311.97,852.40,3.00,0.00,3.00,88.00,0.00,0.00
233,-220017.83,-479311.78,848.80,3.00,0.00,3.00,87.90,0.00,0.00
234,-220018.16,-479311.59,846.90,3.00,0.00,3.00,87.90,0.00,0.00
235,-220018.25,-479311.53,845.90,3.00,307.38,3.00,87.87,0.00,0.00
236,-220017.92,-479311.06,843.40,3.00,311.74,3.00,88.00,0.00,0.00
237,-220017.38,-479311.53,843.90,3.00,307.71,3.00,88.10,0.00,0.00
238,-220017.31,-479311.63,841.30,3.00,151.80,3.00,88.07,0.00,0.00
239,-220017.38,-479311.69,840.40,3.00,0.00,3.00,88.06,0.00,0.00
240,-220017.42,-479311.63,839.90,3.00,0.00,3.00,88.05,0.00,0.00
241,-220017.28,-479311.59,840.50,3.00,322.90,3.00,88.12,0.00,0.00
242,-220016.69,-479312.03,841.40,3.00,0.00,3.00,88.21,0.00,0.00
243,-220016.58,-479312.09,840.20,3.00,0.00,3.00,88.25,0.00,0.00
244,-220016.48,-479312.09,838.50,3.00,0.00,3.00,88.26,0.00,0.00
245,-220016.56,-479312.09,838.50,3.00,0.00,3.00,88.25,0.00,0.00
246,-220016.56,-479312.09,840.40,3.00,0.00,3.00,88.24,0.00,0.00
247,-220016.50,-479312.06,840.20,3.00,0.00,3.00,88.25,0.00,0.00
248,-220016.50,-479312.09,840.50,3.00,335.27,3.00,88.26,0.00,0.00
249,-220016.41,-479312.22,840.90,3.00,335.27,3.00,88.27,0.00,0.00
250,-220016.31,-479312.22,840.20,3.00,335.27,3.00,88.29,0.00,0.00
251,-220016.23,-479312.22,841.10,3.00,343.02,3.00,88.30,0.00,0.00
252,-220016.31,-479312.13,841.20,3.00,347.30,3.00,88.31,0.00,0.00
253,-220015.02,-479315.41,881.40,3.00,30.55,3.00,88.80,0.00,0.00
254,-220013.45,-479317.75,930.70,3.00,292.28,3.00,89.05,0.00,0.00
255,-220012.56,-479321.06,1002.90,3.00,318.27,3.00,89.17,0.00,0.00
256,-220010.13,-479325.06,1068.40,3.00,232.69,3.00,89.78,0.00,0.00
257,-220007.78,-479327.94,1126.60,3.00,288.41,3.00,90.02,0.00,0.00
258,-220006.67,-479332.00,1182.40,3.00,329.26,3.00,90.56,0.00,0.00
259,-220002.86,-479335.38,1245.30,3.00,9.41,3.00,91.22,0.00,0.00
260,-219999.41,-479336.44,1304.50,3.00,42.14,3.00,91.94,0.00,0.00
261,-219996.89,-479337.88,1393.10,3.00,128.84,3.00,92.08,0.00,0.00
262,-219996.11,-479338.38,1457.20,3.00,309.01,3.00,92.59,0.00,0.00
263,-219994.47,-479341.81,1514.40,3.00,57.95,3.00,92.69,0.00,0.00
264,-219992.73,-479344.34,1590.90,3.00,255.52,3.00,93.00,0.00,0.00
265,-219990.20,-479347.72,1660.70,3.00,274.54,3.00,93.28,0.00,0.00
266,-219989.95,-479350.91,1733.30,3.00,62.53,3.00,93.61,0.00,0.00
267,-219988.06,-479351.88,1805.30,3.00,249.56,3.00,93.67,0.00,0.00
268,-219986.97,-479352.69,1861.40,3.00,347.11,3.00,94.06,0.00,0.00
269,-219984.63,-479354.44,1955.10,3.00,11.13,3.00,94.55,0.00,0.00
270,-219981.75,-479352.50,2025.70,3.00,298.99,3.00,95.13,0.00,0.00
271,-219978.67,-479352.25,2101.70,3.00,62.17,3.00,95.51,0.00,0.00
272,-219975.44,-479351.34,2170.90,3.00,331.01,3.00,96.47,0.00,0.00
273,-219969.91,-479351.25,2247.60,3.00,47.58,3.00,97.27,0.00,0.00
274,-219964.08,-479350.22,2324.80,3.00,0.07,3.00,98.68,0.00,0.00
275,-219958.33,-479347.41,2393.00,3.00,354.22,3.00,99.65,0.00,0.00
276,-219953.63,-479345.38,2467.80,3.00,48.16,3.00,100.50,0.00,0.00
277,-219949.25,-479342.63,2537.80,3.00,31.15,3.00,101.58,0.00,0.00
278,-219945.36,-479337.66,2606.80,3.00,346.14,3.00,102.07,0.00,0.00
279,-219943.83,-479334.59,2697.10,3.00,71.84,3.00,102.76,0.00,0.00
280,-219941.50,-479330.78,2770.90,3.00,91.19,3.00,103.05,0.00,0.00
281,-219938.39,-479327.13,2847.60,3.00,54.95,3.00,104.01,0.00,0.00
282,-219934.73,-479325.38,2920.90,3.00,76.48,3.00,104.57,0.00,0.00
283,-219930.94,-479323.31,3002.60,3.00,347.55,3.00,105.52,0.00,0.00
284,-219926.38,-479322.16,3072.20,3.00,29.92,3.00,106.56,0.00,0.00
285,-219921.20,-479321.47,3151.70,3.00,14.69,3.00,107.64,0.00,0.00
286,-219915.48,-479321.44,3226.00,3.00,1.99,3.00,108.72,0.00,0.00
287,-219910.14,-479322.13,3294.70,3.00,42.42,3.00,109.57,0.00,0.00
288,-219903.48,-479321.78,3371.40,3.00,332.15,3.00,110.79,0.00,0.00
289,-219896.48,-479322.22,3443.70,3.00,353.99,3.00,112.04,0.00,0.00
290,-219888.38,-479322.50,3520.70,3.00,36.29,3.00,113.79,0.00,0.00
291,-219879.64,-479322.09,3598.60,3.00,5.41,3.00,115.11,0.00,0.00
292,-219870.97,-479321.03,3668.80,3.00,355.06,3.00,116.58,0.00,0.00
293,-219861.64,-479320.72,3746.50,3.00,7.85,3.00,118.06,0.00,0.00
294,-219853.17,-479319.75,3819.20,3.00,23.78,3.00,119.52,0.00,0.00
295,-219845.66,-479318.47,3899.40,3.00,10.28,3.00,120.94,0.00,0.00
296,-219836.23,-479315.41,3973.90,3.00,3.98,3.00,122.65,0.00,0.00
297,-219827.17,-479311.44,4050.90,3.00,38.17,3.00,124.12,0.00,0.00
298,-219819.27,-479307.66,4119.60,3.00,43.02,3.00,125.72,0.00,0.00
299,-219811.06,-479302.56,4189.00,3.00,5.74,3.00,127.56,0.00,0.00
300,-219802.98,-479298.72,4274.20,3.00,29.85,3.00,129.02,0.00,0.00
301,-219794.17,-479292.69,4348.90,3.00,3.02,3.00,130.72,0.00,0.00
302,-219787.48,-479288.47,4416.60,3.00,8.35,3.00,131.94,0.00,0.00
303,-219780.23,-479285.19,4491.90,3.00,21.60,3.00,132.96,0.00,0.00
304,-219775.75,-479284.41,4567.10,3.00,350.68,3.00,133.86,0.00,0.00
305,-219768.42,-479282.59,4641.10,3.00,5.50,3.00,134.97,0.00,0.00
306,-219759.81,-479279.63,4717.00,3.00,353.70,3.00,136.13,0.00,0.00
307,-219752.98,-479277.50,4789.60,3.00,348.18,3.00,137.02,0.00,0.00
308,-219745.08,-479276.44,4869.70,3.00,341.83,3.00,138.04,0.00,4667.17
309,-219737.52,-479274.75,4942.60,3.00,54.87,4.00,139.23,0.00,0.00
310,-219727.67,-479272.03,5029.10,4.00,34.28,4.00,140.42,0.00,0.00
311,-219719.42,-479268.50,5099.50,4.00,29.09,4.00,141.80,0.00,0.00
312,-219712.19,-479264.16,5176.50,4.00,13.80,4.00,143.00,0.00,0.00
313,-219705.06,-479261.09,5245.80,4.00,13.97,4.00,143.98,0.00,0.00
314,-219695.73,-479256.25,5319.90,4.00,2.83,4.00,145.23,0.00,0.00
315,-219687.02,-479251.72,5401.90,4.00,16.00,4.00,146.39,0.00,0.00
316,-219680.23,-479248.00,5476.70,4.00,17.79,4.00,147.33,0.00,0.00
317,-219670.33,-479244.78,5559.40,4.00,11.94,4.00,148.53,0.00,0.00
318,-219659.56,-479241.84,5628.30,4.00,6.81,4.00,149.72,0.00,0.00
319,-219646.34,-479238.00,5710.10,4.00,26.09,4.00,151.19,0.00,0.00
320,-219633.83,-479234.84,5783.80,4.00,19.34,4.00,152.34,0.00,0.00
321,-219617.81,-479231.00,5863.90,4.00,28.96,4.00,153.68,0.00,0.00
322,-219604.11,-479226.06,5944.20,4.00,25.26,5.00,155.08,0.00,0.00
323,-219590.39,-479222.25,6017.70,5.00,21.33,5.00,156.20,0.00,0.00
324,-219574.09,-479217.44,6100.50,5.00,28.20,5.00,157.60,0.00,0.00
325,-219558.81,-479210.59,6173.40,5.00,2.45,5.00,158.71,0.00,0.00
326,-219543.47,-479204.41,6258.10,5.00,30.35,5.00,160.06,0.00,0.00
327,-219528.25,-479199.50,6344.40,5.00,22.71,5.00,161.21,0.00,0.00
328,-219515.70,-479194.25,6417.60,5.00,33.69,5.00,162.20,0.00,0.00
329,-219502.31,-479186.59,6491.30,5.00,43.45,5.00,163.41,0.00,0.00
330,-219489.95,-479179.47,6579.20,5.00,35.21,6.00,164.43,0.00,0.00
331,-219474.22,-479171.41,6665.70,6.00,21.12,6.00,165.55,0.00,0.00
